id,location_type,locatin_disposition,Bo,description,parent_loc_or_org,work_request_approval_profile,owning_org,building,room,position,country,address_1,address_2,address_3,cross_street,city,suburb,state,postal,location_class,main_contact,maintenance_manager,planner,cost_center,rcm_system,environmental_rating,service_condition,duty_cycle,backlog_group,run_to_failure,breaker,runtime_source,tag_number,site_location,point_id,service_area,latitude,longitude,asset_criticality,criticality_reason,gis_id,connected_to_location_id,water_asset_category,land_asset_status,land_ownership_number,take_over_date,take_over_date_source_qt11,take_over_date_source_ccc,land_area_acre,plan_certified_number,plan_pre_computation_number,plan_as_built_number,quit_rent_bill_number,current_rate_of_quit_rent,quit_rent_bill_payment_date,assessment_bill_number,current_rate_Of_assesment,assessment_bill_payment_date,lease_expired_date,remarks,parent_location_name,main_contact_name,maintenance_manager_nam,planner_name,field_1,field_2
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 56,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,4,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 57,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,4,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 58,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,4,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 59,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,4,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 60,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,4,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 1,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 2,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 3,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 4,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 5,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 6,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 7,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 8,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 9,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 10,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 11,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 12,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 13,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 14,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 15,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 16,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 17,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 18,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 19,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 20,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 21,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 22,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 23,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 24,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 25,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 26,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 27,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 28,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 29,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 30,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 31,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 32,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 33,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 34,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 35,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 36,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 37,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 38,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 39,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 40,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 41,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 42,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 43,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 44,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 45,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 46,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
