id,location_type,locatin_disposition,Bo,description,parent_loc_or_org,work_request_approval_profile,owning_org,building,room,position,country,address_1,address_2,address_3,cross_street,city,suburb,state,postal,location_class,main_contact,maintenance_manager,planner,cost_center,rcm_system,environmental_rating,service_condition,duty_cycle,backlog_group,run_to_failure,breaker,runtime_source,tag_number,site_location,point_id,service_area,latitude,longitude,asset_criticality,criticality_reason,gis_id,connected_to_location_id,water_asset_category,land_asset_status,land_ownership_number,take_over_date,take_over_date_source_qt11,take_over_date_source_ccc,land_area_acre,plan_certified_number,plan_pre_computation_number,plan_as_built_number,quit_rent_bill_number,current_rate_of_quit_rent,quit_rent_bill_payment_date,assessment_bill_number,current_rate_Of_assesment,assessment_bill_payment_date,lease_expired_date,remarks,parent_location_name,main_contact_name,maintenance_manager_nam,planner_name,field_1,field_2
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 304,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 305,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 306,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 307,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 308,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 309,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 310,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 311,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,ASSET-LOCATION,W1AC,W1-PlantAssetLocation,SUNGAI SEMENYIH WTP-BUILDING-RESERVOIR-BR 312,813164726657,CM-WR-PD-WTP-S,PD-S,RESERVOIR,,,,LOJI PEMBERSIHAN AIR SG SEMENYIH,LEBUH WADI EHSAN,PRESINT 19,,PUTRAJAYA,,PJY,62200,,788707152593,ES-P-WTP-S-MM4,ES-PROD-S-P5,101.3440.2081.000.000.000,,,,,,W1NO,,,,,,SOUTH,2.90186,101.688086,04,,WTPSE01,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 110,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 111,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 112,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 113,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 114,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 115,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 116,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 117,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 118,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 119,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 120,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 121,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 122,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 123,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 124,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 125,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 126,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 127,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 128,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 129,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 130,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 131,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 132,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 133,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 134,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 135,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 136,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 137,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 138,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 139,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 140,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 141,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 142,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 143,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 144,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 145,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 146,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 147,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 148,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 149,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 150,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,
